Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.123047,-0.702026,1.699707,15.136718,-4.821777,-23.193357
0.034302,-0.422852,1.430664,-36.560059,103.332512,98.632805
-0.00647,-0.484619,1.10791,-50.598141,173.217758,177.001938
-0.118896,-0.115479,0.557861,-8.361816,192.016586,266.967773
-0.090454,0.578979,0.196655,21.606443,106.079094,259.155273
-0.009888,0.786011,0.517578,11.718749,-22.583006,95.520012
0.109131,0.260498,0.776123,-38.635254,-82.092278,-94.055168
0.045898,0.317749,0.851196,-37.475586,-121.948235,-167.9077
-0.078735,0.222168,0.940918,41.320797,-165.283188,-254.821762
-0.001099,-0.612915,1.408813,99.060051,-184.875473,-302.978516
0.149292,-0.697876,1.904175,25.268553,-99.060051,-167.846664
0.081909,-0.762573,1.623657,-43.823238,48.278805,-29.174803
-0.010742,-0.696655,1.403809,-7.385253,140.441895,119.140617
-0.172485,-0.446045,1.055054,-15.86914,213.317856,261.291504
-0.256226,0.142456,0.300171,19.348145,219.177231,333.801239
-0.074585,0.916382,0.106445,40.710445,76.23291,253.96727
0.083984,0.787964,0.655518,7.263183,-60.119625,25.024412
0.124146,0.151733,0.821045,-62.011715,-91.979973,-148.193359
0.009521,0.057739,0.919067,-25.817869,-122.863762,-187.316879
0.037354,-0.095825,1.139038,57.617184,-148.193359,-219.238266
0.113159,-0.658813,1.476074,79.162598,-125.549309,-198.913559
0.147583,-0.793579,1.608032,44.067379,-34.851074,-63.720699
0.131348,-0.633179,1.612183,2.624511,67.077637,73.059082
0.063354,-0.415894,1.338013,-15.319823,138.427734,151.916504
-0.055176,-0.525879,1.014526,-2.624511,174.987778,243.347153
-0.131592,-0.026123,0.53418,41.931149,122.00927,278.503418
-0.063354,0.684082,0.420288,2.197266,15.747069,149.963379
0.04834,0.864014,0.543213,-73.303223,-49.499508,-68.359375
0.142212,0.372437,0.639771,-76.11084,-105.773918,-199.584946
0.057129,-0.008057,1.064209,1.831055,-144.592285,-240.844711
0.01062,-0.429321,1.414063,36.193848,-109.497063,-206.542953
0.13855,-0.66748,1.436768,36.376953,-39.18457,-89.660637
0.200317,-0.540161,1.408569,16.357422,34.057617,37.353516
0.144287,-0.335205,1.391113,-9.887695,95.397942,110.29052
0.115723,-0.408813,1.26416,-16.174316,159.484863,178.222641
-0.03894,-0.245117,0.74585,28.625486,159.973145,248.779282
-0.057983,0.359131,0.394043,31.677244,59.265133,197.998032
0.016846,0.71521,0.558716,-29.357908,-24.16992,26.611326
0.07373,0.383423,0.687256,-89.965813,-64.453125,-126.647942
0.114624,0.263916,0.643677,-86.669914,-113.159172,-188.293442
0.018555,0.266357,0.917603,-21.667479,-170.288071,-261.59668
-0.013672,-0.311523,1.438354,-0.305176,-145.141602,-259.460449
0.106445,-0.672241,1.608154,-8.117676,-38.818359,-129.760742
0.214844,-0.520508,1.339722,6.286621,8.361816,-51.208492
0.090576,-0.053711,1.103149,42.480465,55.175777,64.819336
0.067383,0.125244,0.945068,54.077145,67.504883,69.946289
0.074829,-0.088257,0.918335,46.936031,53.527828,36.865234
0.047119,-0.120361,0.915161,35.583496,40.64941,43.823238
0.068481,-0.130981,1.065796,30.517576,24.29199,44.372555
0.084717,-0.269287,1.289673,28.320311,22.338865,40.466305
0.086548,-0.334351,1.439209,31.921385,56.823727,65.124512
0.071411,-0.290527,1.414917,30.578611,122.314445,105.895988
0.102173,-0.22583,1.429321,12.634276,158.325195,121.582024
0.114624,-0.221924,1.522339,-10.0708,175.96434,121.520988
0.090454,-0.241333,1.389893,-12.939452,211.791977,130.432129
0.130127,-0.0896,1.251221,20.874022,245.544418,166.01561
0.212891,0.266235,1.319092,11.474608,277.709961,170.654282
0.182983,0.287964,1.208374,-37.536621,339.294403,107.727043
0.185791,-0.038208,0.96875,-49.377438,385.742157,53.100582
0.218994,-0.066162,0.86438,-19.592285,405.151337,66.52832
0.052124,-0.060669,0.752441,1.831055,427.551239,92.834465
0.055786,0.011108,0.329468,-8.117676,467.040985,126.281731
0.238037,0.446777,-0.017944,-89.050285,470.031708,129.760742
0.377319,0.681274,-0.252686,-209.777817,445.495575,33.508301
0.339478,0.271606,-0.235352,-244.38475,406.249969,-99.853508
0.254395,-0.166382,-0.193359,-113.464348,387.207001,-136.84082
0.161255,-0.341187,-0.253662,-105.407707,385.192841,-102.905266
0.233887,-0.165649,-0.874268,-116.577141,417.602509,-43.945309
0.234741,-0.014404,-1.371216,-100.341789,394.287079,-21.118162
0.338013,-0.112671,-1.730713,-32.531738,321.716278,-27.770994
0.375244,-0.124146,-1.755981,-24.04785,203.552231,-32.897949
0.315918,-0.238281,-1.432861,-6.530761,93.078606,-40.954586
0.373901,-0.233398,-1.115479,13.000487,43.212887,-24.780272
0.380981,-0.064087,-0.953369,-14.770507,47.180172,-5.798339
0.358276,-0.087646,-0.948364,-32.226562,57.312008,-8.178711
0.373291,-0.143921,-1.015747,-7.568359,56.15234,-1.220703
0.431885,-0.039551,-1.256104,1.159668,30.029295,-3.417969
0.372681,-0.056519,-1.161377,-3.112793,-10.864257,-18.493652
0.293701,-0.10083,-0.971069,-46.752926,-11.901855,-14.22119
0.360107,0.046997,-0.848755,-75.256348,10.620116,-26.000975
0.560303,-0.275513,-0.69458,-42.5415,60.18066,-38.635254
0.403931,-0.432007,-1.094116,-47.546383,63.049313,12.573241
0.416748,-0.161011,-1.326782,-15.686034,-14.892577,24.108885
0.446289,-0.15271,-0.98877,-5.004883,-53.344723,15.563964
0.441406,-0.138428,-0.911621,-23.254393,-33.508301,16.418457
0.401245,-0.143555,-0.935425,-21.179197,-44.55566,10.0708
0.408691,-0.187866,-0.80835,-3.723144,-53.283688,10.253905
0.488647,-0.179932,-0.828369,4.699707,-41.015621,21.240232
0.545654,-0.093506,-0.973633,8.117676,-43.090816,21.789549
0.527588,-0.100464,-0.993164,3.479004,-58.654781,10.498046
0.485474,-0.231079,-1.020142,-2.13623,-74.21875,12.634276
0.474609,-0.243652,-1.10083,1.159668,-106.994621,27.587889
0.525513,-0.152466,-1.082764,21.484373,-151.672363,31.86035
0.534302,-0.203979,-1.067505,38.452148,-188.232407,33.508301
0.486694,-0.386597,-1.257935,83.496086,-240.539536,60.119625
0.444092,-0.20813,-1.2854,146.728516,-322.753876,72.875977
0.343384,-0.116333,-1.134888,191.040024,-357.788055,62.622066
0.37561,-0.02063,-0.892822,305.725098,-411.621063,34.240723
0.563965,0.283325,-0.447632,322.082489,-449.890106,-3.90625
0.59375,0.338257,0.074707,236.511215,-419.555634,-59.387203
0.60498,0.151367,0.134155,143.859863,-331.054657,-101.745598
0.579956,0.160034,-0.005737,80.749504,-283.569336,-113.769524
0.49707,0.182251,-0.000244,29.663084,-281.982422,-132.568359
0.401245,0.115845,0.069946,9.521484,-302.001953,-163.879379
0.31189,0.072876,0.353271,-49.011227,-324.401825,-186.706528
0.221802,-0.316284,0.687256,-103.088371,-340.20993,-211.059555
0.177856,-0.690063,1.153931,-96.740715,-342.834442,-177.917465
0.225464,-0.455811,1.114014,-130.981445,-274.291992,-102.111809
0.231934,-0.378418,0.971069,-154.968262,-227.172836,-68.42041
0.233032,-0.312988,1.064941,-143.188477,-229.553207,-37.780762
0.230347,-0.118408,1.193726,-120.727531,-218.078598,-7.141113
0.343994,0.032593,1.126587,-124.084465,-179.687485,3.295898
0.37561,0.205811,1.078979,-104.431145,-174.255356,-7.629394
0.092773,0.411011,1.209961,-71.166992,-180.847153,-49.316402
0.459473,0.182495,1.354004,-91.369621,-154.846191,-111.511223
-0.178711,-0.034424,1.210327,-37.231445,-122.192375,-122.619621
0.027954,-0.185425,1.400024,-49.255367,-114.379875,-103.576653
0.118164,-0.048828,1.374878,-43.334957,-73.303223,-59.753414
0.00647,0.02063,1.14624,-14.09912,-31.127928,-30.883787
0.019287,0.056274,1.131348,-19.470215,-26.000975,-21.911619
0.027588,0.005005,1.253052,-19.287109,-20.446775,-26.123045
0.040405,-0.050781,1.170044,-16.662598,5.493164,-21.789549
0.073853,-0.023682,1.04834,-7.93457,19.897461,-4.699707
0.099243,0.001587,1.068604,12.451171,21.179197,9.94873
0.130737,0.0625,0.982666,13.85498,29.418943,14.404296
0.154175,0.050903,0.90332,15.86914,26.30615,10.253905
0.148804,-0.012695,1.012451,25.634764,14.404296,7.202148
0.142944,-0.043701,1.059937,18.127441,20.019531,8.789063
0.142212,-0.076172,1.056274,5.92041,30.578611,15.86914
0.159424,-0.074219,1.004639,5.798339,34.851074,29.724119
0.179565,-0.018311,0.953613,10.009766,33.630371,40.344234
0.195557,0.040405,0.936646,16.418457,24.841307,36.132812
0.199585,0.003174,1.009644,18.005371,22.338865,29.663084
0.207886,-0.08313,1.09082,18.615723,32.897949,39.855957
0.19043,-0.103394,1.119629,16.174316,43.701168,58.715816
0.195557,-0.043091,1.168823,11.413573,59.814449,69.519043
0.219727,0.006592,1.182251,3.662109,83.557121,71.350098
0.231934,0.044312,1.183838,4.577637,110.473625,67.626953
0.260376,-0.020264,1.204102,3.417969,138.85498,75.683594
0.293335,0.021729,1.270996,-0.610352,164.672836,82.336418
0.319824,0.059204,1.398438,3.417969,201.538071,72.265625
0.333374,0.016602,1.536377,17.39502,259.521484,64.697266
0.340332,-0.017578,1.419189,21.911619,333.496063,80.566399
0.297729,0.135742,1.15332,26.611326,383.605927,104.675285
0.248779,0.400635,0.829224,31.249998,440.307587,89.172356
0.404419,0.487427,0.376831,-6.286621,430.297821,7.93457
0.522705,0.093872,0.188721,29.296873,370.666473,-45.776363
0.722046,-0.355835,0.1604,80.505363,295.10498,-15.624999
0.78064,-0.381836,0.501953,89.599602,260.375977,62.255856
0.666382,-0.11853,0.706421,88.623039,271.911621,90.820305
0.326294,0.045532,0.527588,111.572258,328.49118,129.089355
0.334839,0.445068,-0.273193,115.173332,410.339325,174.438461
0.468018,0.572144,-0.626221,87.829582,395.568817,137.512207
0.547729,0.204102,-0.299683,52.917477,320.617676,71.166992
0.26062,0.075317,-0.165527,-2.319336,311.401367,74.645996
0.27124,0.54126,-0.856812,-37.29248,356.750458,101.196281
0.510254,0.712646,-1.305298,-81.359856,320.983887,46.56982
0.391724,0.31543,-0.858643,-102.905266,213.073715,-24.353025
0.290161,0.048462,-0.557373,-23.559568,201.354965,-10.498046
0.185669,0.234619,-0.958618,-48.583981,249.816879,42.480465
0.001099,0.4375,-1.345337,-98.937981,238.830551,38.269043
0.168701,0.326294,-1.188477,22.521971,182.800278,-0.549316
0.400024,0.215088,-0.81958,-110.046379,168.762192,16.601562
0.021606,0.36145,-1.297729,-64.941406,187.866196,21.911619
-0.029053,0.2854,-1.441162,-19.104004,118.713371,-14.404296
0.005249,0.233521,-1.306152,-7.019042,48.950191,-28.381346
0.036133,0.199951,-1.117188,10.803222,18.066406,-26.123045
0.031494,0.147217,-1.039307,-4.943848,20.080564,-12.512206
0.025757,0.200317,-1.112061,-13.732909,26.367186,4.699707
0.058838,0.180664,-1.076294,-8.178711,13.122558,3.967285
0.091797,0.187622,-1.044312,-9.82666,2.563476,1.770019
0.109985,0.184448,-1.034668,-6.896972,-4.211426,-1.403808
0.124023,0.177612,-0.980469,-3.662109,-11.047362,-3.112793
0.124878,0.172485,-0.961182,-2.868652,-9.521484,-2.075195
0.135132,0.176025,-0.992798,0.854492,-8.056641,-1.770019
0.13501,0.174561,-1.00061,4.394531,-11.108397,-1.403808
0.120605,0.173462,-1.069946,-1.525879,-13.671874,1.464844
0.13208,0.220947,-1.085083,-2.868652,-26.123045,2.075195
0.140381,0.203735,-1.015259,6.896972,-39.306641,-5.187988
0.158813,0.197266,-1.045654,5.737304,-43.762203,-7.202148
0.163818,0.210937,-1.087524,-4.455566,-55.969234,-6.591796
0.196777,0.239258,-1.203125,-8.361816,-85.021965,-8.789063
0.245728,0.207031,-1.159058,-14.282226,-115.478508,-7.93457
0.264526,0.199829,-0.933594,-25.878904,-104.49218,-2.868652
0.27063,0.254395,-0.98584,-20.935057,-93.078606,-15.441894
0.287476,0.154175,-1.030884,-10.31494,-100.524895,-21.362303
0.312012,0.178345,-1.115479,-3.417969,-122.25341,-20.874022
0.286377,0.228394,-1.27417,15.808105,-170.04393,-41.076656
0.297974,0.177856,-1.189209,20.38574,-226.318344,-57.006832
0.328857,0.103394,-1.045776,4.02832,-250.915512,-46.081539
0.363892,0.185181,-1.063477,28.07617,-279.663086,-40.344234
0.403564,0.280396,-0.933105,104.064934,-306.335449,-64.758301
0.404907,0.262573,-0.851807,191.223129,-322.4487,-100.952141
0.419556,0.21228,-0.77063,220.458969,-347.90036,-130.065918
0.469482,0.197998,-0.493896,214.477524,-370.910614,-154.663086
0.529541,0.098755,-0.093262,197.143539,-349.060028,-175.415024
0.642944,0.01709,0.143311,131.896973,-295.288086,-181.213364
0.675781,0.024292,0.169312,28.442381,-248.352036,-189.392075
0.594604,0.004517,0.094116,-7.385253,-235.534653,-206.848129
0.582764,-0.0802,0.148193,-34.423828,-244.26268,-221.374496
0.591675,-0.18457,0.335815,-86.608879,-236.755356,-211.730942
0.557617,-0.25415,0.401367,-132.263184,-236.022934,-190.673813
0.468262,-0.223877,0.537598,-169.799789,-238.403305,-187.622055
0.410278,-0.246826,0.672974,-218.078598,-240.295395,-197.998032
0.282959,-0.275879,0.873901,-264.282227,-240.4785,-210.144028
0.280396,-0.304932,0.977783,-285.03418,-220.94725,-219.055161
0.374878,-0.378418,1.102173,-294.616699,-202.819809,-203.979477
0.330811,-0.462769,1.287598,-276.489258,-165.344223,-155.761719
0.405029,-0.31311,1.273438,-234.252914,-108.27636,-102.60009
0.328369,-0.219727,1.166138,-184.082016,-75.561523,-81.603996
0.374512,-0.304199,1.027954,-164.855942,-89.172356,-69.091797
0.308105,-0.341797,1.401733,-49.926754,-117.309563,-22.766111
0.334595,-0.24292,1.310425,-24.963377,-59.875484,33.508301
0.327393,-0.094482,1.004883,-6.530761,-13.916015,72.509766
0.251465,-0.013306,0.827759,25.939939,-24.963377,79.101562
0.234375,0.074951,0.919678,57.556149,-68.54248,71.044922
0.229248,0.063232,1.065063,52.36816,-90.454094,46.691891
0.210571,0.031738,1.213257,37.04834,-83.496086,28.930662
0.190674,0.031494,1.296509,33.874512,-52.429195,18.371582
0.180054,-0.060669,1.200439,26.611326,-10.31494,1.525879
0.194702,-0.262939,1.02002,11.474608,14.343261,-12.08496
0.240967,-0.224487,0.992432,8.972168,10.375976,7.751464
0.251343,-0.083496,0.974609,13.732909,8.300781,24.841307
0.25647,-0.092285,0.938477,13.122558,9.94873,17.456055
0.245239,-0.128418,0.913818,19.65332,6.652832,9.70459
0.239136,-0.165527,0.963867,12.695312,-3.662109,2.563476
0.250732,-0.219482,1.053955,0.976562,-6.591796,-0.976562
0.313354,-0.230347,1.095459,-8.850098,3.784179,3.90625
0.286011,-0.238159,1.040283,-2.929687,18.737793,20.629881
0.290771,-0.140015,0.981812,5.615234,29.602049,41.320797
0.274658,-0.061157,0.977661,-11.352538,33.02002,38.330078
0.431152,-0.168579,1.063843,-35.583496,31.372068,19.53125
0.209839,-0.346924,1.111572,-30.273436,38.818359,27.587889
-0.083374,-0.4198,1.097046,-3.90625,55.725094,60.119625
0.429565,-0.249268,1.540039,-118.10302,92.468254,119.567863
0.251831,0.064819,1.490234,3.784179,175.96434,103.759758
0.252197,-0.281372,1.017456,13.671874,184.631332,118.10302
0.376465,-0.112793,0.997559,45.715328,165.344223,175.048813
0.423462,0.171631,1.218262,12.329101,182.128891,168.02977
0.341553,0.017212,1.351563,-26.30615,239.440903,138.793945
0.278198,-0.233154,1.368896,-9.277344,291.931152,150.268555
0.315674,0.002197,1.495483,-53.161617,342.956512,149.291992
0.246826,0.280762,1.342163,-66.650391,434.448212,109.436028
0.218018,0.236206,0.812622,-34.118652,487.548798,105.407707
0.209717,0.268555,0.599609,-22.521971,479.309052,100.46386
0.043945,0.170166,0.844238,-17.700195,495.788544,83.984367
-0.483521,0.105103,0.610229,-22.888182,567.871094,87.768547
-0.645752,0.295166,-0.174805,-107.238762,606.689453,84.045403
-0.385864,0.492676,-0.9375,-209.2285,564.758301,31.86035
-0.147461,0.41333,-1.431885,-136.047363,479.186981,-29.113768
0.226074,0.271729,-1.839478,-56.823727,358.337372,-48.400875
0.355347,0.216797,-1.686768,-36.92627,216.552719,-42.785641
0.223511,0.227051,-1.060059,-11.657714,163.757309,-40.283199
0.108398,0.133057,-0.947876,-2.624511,177.551254,-33.38623
0.117554,0.149048,-1.123901,-5.615234,164.916977,-18.310547
0.113281,0.272583,-1.187256,1.159668,151.855469,-20.080564
0.09436,0.240234,-1.327026,13.732909,123.229973,-36.254883
0.074341,0.257813,-1.251099,13.793944,79.223633,-42.41943
0.024048,0.255737,-1.157593,18.798828,60.791012,-46.44775
0.031128,0.217773,-1.251221,7.446289,58.1665,-47.424313
0.067749,0.127441,-1.239502,15.624999,34.545898,-41.687008
0.113159,0.151733,-1.142944,10.986327,7.629394,-21.728514
0.15332,0.284302,-1.04834,-2.258301,-8.056641,-8.117676
0.173218,0.257568,-1.064697,-0.854492,-10.19287,-15.502929
0.169922,0.286743,-1.085083,1.464844,-16.296387,-19.775391
0.1427,0.344971,-0.989258,-5.493164,-29.663084,-31.921385
0.291138,0.081909,-0.916382,-28.07617,-31.616209,-47.546383
0.237671,0.135986,-0.998047,-46.020504,-17.822266,-16.418457
0.333008,0.031494,-1.137817,-37.414551,-19.470215,-3.90625
0.207397,0.040283,-1.12207,18.859863,-54.504391,11.230468
0.262695,0.408569,-1.008301,2.380371,-82.214348,29.235838
0.270386,0.261108,-1.0177,15.014647,-79.101562,-0.976562
0.285889,0.253052,-0.984009,-41.625973,-74.829102,4.516602
0.367554,0.140137,-1.010864,-48.095699,-68.481445,1.098633
0.303711,0.13269,-1.198242,-6.103515,-77.697754,-1.770019
0.301392,0.151978,-1.29834,-9.338379,-117.065422,3.356933
0.32959,0.139771,-1.235474,-12.512206,-162.963852,6.652832
0.352173,0.190552,-1.178467,-7.141113,-195.739731,16.662598
0.372925,0.259521,-1.067139,9.155273,-228.332504,12.451171
0.357544,0.139648,-0.801392,23.071287,-257.202148,-5.004883
0.456909,0.085083,-0.73938,49.133297,-258.850098,3.662109
0.574829,0.299805,-0.710571,48.400875,-271.789551,16.357422
0.545654,0.256104,-0.59729,43.212887,-298.034668,-7.263183
0.56543,0.117432,-0.442627,42.5415,-314.575195,-25.390623
0.561035,0.115234,-0.334595,26.794432,-317.443848,-11.779784
0.516968,0.183105,-0.378906,29.418943,-312.927246,3.967285
0.512939,0.234863,-0.34436,44.189449,-328.796356,3.90625
0.546631,0.325928,-0.069214,76.049805,-349.426239,-23.376463
0.534546,0.307495,0.167114,74.829102,-330.627411,-54.626461
0.535034,0.376587,0.131958,35.522461,-311.950684,-89.050285
0.500244,0.412476,0.317383,23.864744,-316.28418,-143.615723
0.423828,0.175415,0.517822,38.330078,-294.73877,-172.546371
0.285645,-0.005127,0.54187,9.70459,-269.958496,-169.006332
0.307007,-0.041504,0.715088,-39.123535,-265.991211,-181.091293
0.428101,-0.150391,0.926514,-73.181152,-287.536621,-207.641586
0.346191,-0.364746,1.213501,-80.93261,-267.51709,-193.725571
0.349365,-0.567261,1.094849,-61.462399,-256.591797,-130.859375
0.290283,-0.420288,1.180298,-20.690916,-268.188477,-47.180172
0.291016,-0.066895,1.447754,-19.40918,-184.814438,-53.955074
0.274292,-0.214844,1.193726,-11.047362,-140.197754,-62.07275
0.19043,-0.25708,1.186646,14.404296,-135.803223,-28.869627
0.126953,-0.237793,1.289307,44.006344,-114.868156,-12.145995
0.116943,-0.295044,1.279907,37.04834,-89.965813,4.638672
0.114746,-0.052368,1.306641,-17.272949,-58.593746,17.211914
0.109619,-0.108887,1.126709,-53.894039,-34.790039,-33.996582
0.123047,-0.37561,1.062622,-4.150391,-40.893551,8.605957
0.127075,-0.020874,1.180298,18.188477,-28.259275,23.071287
0.120728,-0.117554,1.164185,0.915527,-4.455566,-5.737304
0.05542,-0.22644,1.022461,18.554687,7.873535,4.882812
0.085449,-0.178589,0.986938,22.583006,6.16455,11.108397
0.180664,-0.180786,1.053833,11.596679,4.272461,8.361816
0.193848,-0.202515,1.049927,6.16455,9.216309,7.080078
0.205078,-0.145142,1.039429,22.949217,12.268065,13.671874
0.215088,-0.109375,0.995728,22.460936,18.676758,9.460449
0.190552,-0.144531,0.921875,21.911619,22.338865,0.976562
0.184448,-0.270752,0.965576,22.338865,15.686034,-3.356933
0.186157,-0.311035,1.026123,16.357422,14.282226,5.676269
0.220581,-0.296997,0.993408,25.085447,20.690916,22.521971
0.286499,-0.387085,1.010742,25.146482,20.935057,42.480465
0.226929,-0.484619,1.024658,3.479004,25.451658,83.007805
0.191284,-0.539062,0.955811,-28.320311,33.203125,139.953613
0.093384,-0.420776,0.901367,-60.668941,28.503416,208.740219
0.102051,0.00415,0.903076,-56.15234,23.254393,255.004868
0.09314,0.611694,0.781372,-36.254883,16.296387,206.726059
0.283813,1.208618,0.589111,-62.988277,-8.789063,25.573729
0.289673,1.308472,0.595093,-49.987789,-56.15234,-238.037094
0.165161,0.412231,1.035767,-84.716789,-107.849113,-472.167938
-0.201172,-0.296265,1.403809,-180.114731,-127.868645,-519.40918
-0.104004,-1.106567,1.727417,-163.269028,-96.496574,-428.466766
0.058105,-1.511963,1.604858,-78.24707,-2.807617,-187.43895
0.054199,-0.863037,1.285034,64.39209,97.045891,130.859375
-0.034302,-0.178345,0.86499,73.974609,151.733398,316.345215
-0.054687,0.076904,0.564209,126.586906,117.004387,351.80661
-0.106689,0.470947,0.585083,189.147934,30.456541,327.636688
0.050049,0.996338,0.69812,72.44873,-22.583006,178.161606
0.208862,0.887207,0.732056,-60.18066,-54.565426,-87.280266
0.186035,0.226685,0.98645,-75.866699,-89.233391,-288.818359
0.255493,-0.526001,1.229004,-67.565918,-86.181633,-314.51416
0.297974,-0.9021,1.439331,-34.423828,-55.297848,-180.114731
0.281982,-0.572754,1.396606,-8.178711,13.610839,11.169433
0.253052,-0.315308,1.283447,-18.920898,68.969727,111.938469
0.197998,-0.286987,1.114868,5.126953,87.09716,154.785156
0.123779,-0.314331,0.924194,40.100098,91.674797,236.633286
-0.00061,0.19873,0.646362,64.51416,53.344723,245.544418
-0.037109,0.864258,0.500244,2.319336,-17.700195,85.571281
0.146973,0.871338,0.582031,-62.744137,-89.721672,-153.442383
0.161743,0.259155,0.928467,-74.21875,-120.422356,-265.563965
0.177979,-0.170288,1.152222,-66.223145,-106.872551,-242.919907
0.21106,-0.495239,1.344238,-49.133297,-72.265625,-145.202637
0.231689,-0.580322,1.529541,-39.489746,9.277344,-1.281738
0.223999,-0.234009,1.438232,-66.40625,91.613762,91.125481
0.173706,-0.053467,1.197632,-74.09668,133.544922,119.689934
0.111328,-0.062622,0.9375,-39.0625,148.498535,161.193832
0.027588,0.251099,0.520142,-28.991697,108.032219,171.142563
0.035278,0.776489,0.227051,-32.470703,-3.662109,60.485836
0.135498,0.628174,0.48645,-23.132322,-114.135735,-92.041008
0.204224,0.327637,0.879028,-53.771969,-152.832031,-152.160645
0.191284,0.232422,1.031738,-15.808105,-155.456543,-166.13768
0.214233,-0.015259,1.292358,29.479979,-127.075188,-144.348145
0.264648,-0.383789,1.651367,22.460936,-33.813477,-45.837399
0.268188,-0.243652,1.624878,-19.226074,91.491692,72.875977
0.20752,0.053223,1.286621,-17.883301,150.268555,112.365715
0.148682,-0.012817,1.091431,-0.915527,164.428696,125.610344
-0.016113,0.052979,0.731323,29.357908,167.968735,169.006332
-0.058228,0.623779,0.300415,-3.356933,116.638176,172.424301
0.067017,0.838867,0.07251,-64.147949,-2.807617,38.574219
0.142578,0.473389,0.432617,-38.879395,-143.676758,-102.233879
0.157959,0.35022,0.87439,25.451658,-208.618149,-147.338867
0.13916,0.055786,1.363525,43.762203,-212.158188,-168.090805
0.219482,-0.361084,1.80481,43.640133,-146.911621,-132.019043
0.272095,-0.403687,1.955566,19.104004,-6.591796,-6.652832
0.159668,-0.010254,1.512939,-30.700682,139.831543,106.933586
0.062866,0.02478,1.030029,-26.611326,205.20018,144.40918
-0.036865,0.105835,0.584961,0.793457,205.32225,180.236801
-0.017334,0.501099,0.296997,-1.098633,139.587402,183.044418
0.041016,0.792725,0.155029,-75.927734,28.07617,77.392578
0.127197,0.58374,0.233154,-54.26025,-97.656242,-62.19482
0.089844,0.577271,0.678711,-0.488281,-207.275375,-142.39502
0.094116,0.250488,1.249512,26.123045,-246.887192,-212.646469
0.107666,-0.288452,1.74353,45.654293,-195.190414,-200.134262
0.21814,-0.375,1.7677,40.40527,-56.396481,-76.904297
0.165039,-0.023926,1.477539,26.245115,72.998047,57.922359
0.114868,0.118164,1.241211,16.601562,143.066406,104.675285
0.022339,-0.066284,1.059937,47.241207,170.715317,124.389641
0.015137,0.128052,0.702637,63.903805,175.292953,172.729477
0.117798,0.360474,0.618286,97.900383,119.445793,173.339828
0.192627,0.35022,0.818481,81.970207,51.818844,115.661613
0.264282,0.241577,0.918823,31.616209,20.996092,55.053707
0.164185,0.044312,1.072266,-27.465818,1.342773,11.352538
0.155762,0.217529,0.943237,-23.681639,9.216309,7.873535
0.2323,0.55896,0.64978,25.085447,-7.446289,-37.902832
0.355713,0.125977,0.873047,139.831543,-73.608398,-131.835937
0.425537,-0.302612,1.156372,201.110825,-71.838379,-101.623528
0.418335,-0.278442,1.193726,203.552231,-14.892577,6.04248
0.381104,-0.141357,1.178833,209.716782,19.348145,58.959957
0.343506,-0.320313,1.168213,227.355942,40.52734,94.421379
0.228638,-0.622925,1.074585,243.896469,57.128902,185.302719
0.088135,-0.38562,0.801025,198.852524,33.813477,257.141113
0.171387,0.173828,0.711182,50.903316,-5.065917,172.973618
0.136597,0.238647,0.869751,-81.420891,6.530761,0.12207
0.302368,0.168823,0.831665,-218.444809,19.287109,-138.122559
0.309326,0.233398,0.897949,-347.045868,15.380858,-233.276352
0.224243,0.113647,0.94812,-397.582977,-16.601562,-304.6875
0.367676,-0.550171,1.273804,-314.697266,-23.986814,-227.172836
0.456421,-0.598755,1.399048,-188.964828,53.527828,-27.893064
0.318604,-0.105713,1.174316,-78.674316,107.116692,68.969727
0.265137,0.107666,0.772217,59.997555,90.148918,82.397453
0.278442,0.254395,0.382446,260.498047,-0.488281,74.829102
0.349609,0.244141,0.51062,452.880829,-105.468742,27.832029
0.385376,-0.105103,1.141479,484.863251,-124.877922,-21.789549
0.368408,-0.382813,1.369995,415.283173,-38.330078,-27.648924
0.396606,-0.652588,0.936646,340.026825,4.760742,4.272461
0.400513,-0.836426,0.852539,178.100571,-0.183105,82.641594
0.296509,-0.691162,0.890015,35.15625,14.892577,132.141113
0.23291,-0.656006,0.779297,-109.069817,33.26416,146.54541
0.203613,-0.478882,0.699951,-230.895981,44.616695,160.217285
0.265747,0.166382,0.826294,-466.97995,65.979004,153.015137
0.345337,0.491943,0.697876,-539.428711,79.223633,20.568846
0.442871,0.11377,0.829102,-332.336395,23.498533,-124.877922
0.460571,-0.111816,0.818726,-75.500488,-26.245115,-135.681152
0.48291,0.069946,0.668579,126.464836,-59.265133,-85.571281
0.501465,-0.289429,1.078857,290.649414,-97.167961,-85.083
0.468018,-1.015747,1.487671,401.489227,-78.186035,-44.677731
0.376831,-1.19873,1.331909,464.599579,-19.836426,98.81591
0.198975,-1.00647,0.936646,479.980438,6.591796,250.671371
0.148315,-0.556519,0.838989,331.115692,-8.483887,324.951141
0.308594,-0.605713,1.131958,37.353516,6.408691,271.484375
0.357666,-0.790161,1.354614,-216.308578,100.402824,208.312973
0.281738,-0.848877,1.419067,-323.120087,202.209457,170.410141
0.069458,-0.516357,1.361328,-363.037079,285.827637,145.812988
-0.043457,0.148071,0.358887,-361.5112,382.568329,146.42334
